Date,AAPL,ACN,ADBE,ADI,ADP,ADSK,AKAM,AMAT,AMD,AMZN,AVGO,CDNS,CHKP,CRM,CSCO,CTSH,EBAY,EXPE,FFIV,FTNT,GOOGL,HPQ,IBM,INTC,INTU,KLAC,LRCX,MCHP,MPWR,MRVL,MSFT,MU,NFLX,NTAP,NVDA,ON,ORCL,PAYX,QCOM,SNPS,STX,SWKS,TER,TXN,TYL,VRSN,WDC,XRX
2025-07-08,209.7719268798828,301.8204650878906,382.239990234375,244.18426513671875,305.3141784667969,314.9100036621094,80.63999938964844,194.43275451660156,137.82000732421875,219.36000061035156,271.3350830078125,323.2799987792969,226.19000244140625,273.17431640625,68.17831420898438,80.35256958007812,75.09459686279297,177.21533203125,302.4100036621094,107.54000091552734,174.20419311523438,25.543243408203125,288.4696350097656,23.59000015258789,779.000244140625,917.2238159179688,99.63326263427734,74.04676055908203,759.970458984375,71.84358215332031,495.804931640625,124.34213256835938,1275.31005859375,106.19808197021484,159.99098205566406,57.619998931884766,233.59739685058594,143.819091796875,158.54771423339844,551.510009765625,144.01605224609375,77.21908569335938,92.12731170654297,215.07545471191406,585.0499877929688,286.0247802734375,63.945556640625,5.413763046264648
2025-07-09,210.90065002441406,295.91998291015625,373.3800048828125,241.7638397216797,306.8163757324219,307.2699890136719,80.62999725341797,194.83160400390625,138.41000366210938,222.5399932861328,277.4246826171875,322.9100036621094,231.22999572753906,270.4490661621094,68.85423278808594,79.59593200683594,76.08149719238281,175.75807189941406,302.2799987792969,107.6500015258789,176.46217346191406,25.365036010742188,288.1915283203125,23.440000534057617,767.1480102539062,921.1752319335938,99.61329650878906,74.16593933105469,749.818359375,72.15312957763672,502.68365478515625,122.16349792480469,1288.280029296875,106.2080307006836,162.87081909179688,57.77000045776367,234.90235900878906,144.84132385253906,158.4482879638672,550.9500122070312,141.5637664794922,76.91194915771484,92.6867446899414,214.83717346191406,578.97998046875,288.9263916015625,64.56483459472656,5.264760494232178
2025-07-10,212.16920471191406,288.3599853515625,371.42999267578125,244.1643524169922,304.23974609375,286.1099853515625,79.44000244140625,197.46405029296875,144.16000366210938,222.25999450683594,274.928955078125,322.6600036621094,221.25999450683594,263.5111389160156,68.34729766845703,76.39019775390625,76.97869110107422,182.62510681152344,299.8900146484375,100.19999694824219,177.46127319335938,25.473939895629883,285.49969482421875,23.81999969482422,746.53564453125,926.6034545898438,100.86083221435547,74.56318664550781,739.1471557617188,73.25150299072266,500.656982421875,123.03295135498047,1250.5899658203125,105.95911407470703,164.09075927734375,59.52000045776367,234.5928955078125,144.216064453125,158.18975830078125,566.1900024414062,144.04595947265625,76.9813003540039,98.52088165283203,218.08370971679688,559.9000244140625,284.4692687988281,64.98434448242188,5.105823993682861
2025-07-11,210.92062377929688,281.05999755859375,363.3500061035156,243.7161102294922,301.08612060546875,280.3900146484375,77.37999725341797,197.3643341064453,146.4199981689453,225.02000427246094,273.91070556640625,320.6000061035156,215.5,257.62139892578125,67.54216003417969,75.02626037597656,76.86903381347656,183.29385375976562,291.8900146484375,99.05999755859375,180.02899169921875,25.16702651977539,281.68548583984375,23.43000030517578,746.53564453125,922.5722045898438,101.5295181274414,74.04676055908203,734.764892578125,72.6618881225586,502.49395751953125,124.45206451416016,1245.1099853515625,104.81409454345703,164.91070556640625,59.72999954223633,230.16058349609375,142.21127319335938,156.56898498535156,559.280029296875,146.717529296875,74.7223892211914,96.95245361328125,219.6623077392578,551.7999877929688,280.5804748535156,66.06309509277344,5.066090106964111
2025-07-14,208.3834991455078,279.989990234375,366.989990234375,242.5009307861328,301.7924499511719,294.54998779296875,77.41000366210938,196.53672790527344,146.24000549316406,225.69000244140625,275.12860107421875,317.489990234375,220.67999267578125,259.22857666015625,67.4129409790039,75.0561294555664,77.38740539550781,183.21400451660156,294.1499938964844,102.97000122070312,181.3977508544922,24.582897186279297,281.8841552734375,23.299999237060547,751.3767700195312,919.8381958007812,99.42367553710938,73.540283203125,719.8711547851562,72.46202087402344,502.1944274902344,118.5357666015625,1261.949951171875,104.21669006347656,164.06076049804688,59.06999969482422,228.8828125,143.22360229492188,153.4169158935547,549.530029296875,148.611572265625,73.7415542602539,95.12429809570312,218.47091674804688,562.47998046875,281.99639892578125,66.8521728515625,5.056157112121582
2025-07-15,208.87295532226562,276.07000732421875,364.17999267578125,239.472900390625,296.63922119140625,288.9599914550781,76.80000305175781,198.72044372558594,155.61000061035156,226.35000610351562,280.45947265625,318.0400085449219,218.77999877929688,257.1322326660156,66.77677917480469,73.98091125488281,76.97869110107422,178.65261840820312,290.760009765625,104.93000030517578,181.83737182617188,24.275983810424805,280.8014831542969,22.920000076293945,744.5892333984375,934.4962768554688,100.87081146240234,72.60675048828125,716.3572998046875,72.36209106445312,504.9898376464844,120.03482818603516,1260.27001953125,103.02188873291016,170.69036865234375,58.93000030517578,234.552978515625,139.6209259033203,153.42686462402344,569.0999755859375,148.5816650390625,72.29505920410156,92.93649291992188,216.7930450439453,553.47998046875,280.68017578125,67.45147705078125,4.837619304656982
2025-07-16,209.92176818847656,279.6700134277344,361.7699890136719,239.6621551513672,298.7184143066406,289.4700012207031,77.04000091552734,194.2532501220703,160.0800018310547,223.19000244140625,280.3296813964844,314.5799865722656,218.07000732421875,257.5016174316406,66.96564483642578,74.49861145019531,76.67961883544922,177.9639129638672,293.1199951171875,103.44000244140625,182.80650329589844,24.315584182739258,280.0267333984375,22.690000534057617,749.3504638671875,931.4628295898438,100.17219543457031,73.91766357421875,712.773681640625,70.80311584472656,504.7901611328125,116.35713195800781,1250.31005859375,103.70890808105469,171.36033630371094,59.52000045776367,240.88198852539062,141.17910766601562,153.1981658935547,571.2000122070312,146.65771484375,72.19598388671875,91.8875503540039,215.08538818359375,558.6699829101562,282.4550476074219,66.45263671875,4.887287139892578
2025-07-17,209.78192138671875,282.70001220703125,366.45001220703125,240.02073669433594,300.5588684082031,292.1600036621094,77.93000030517578,191.9698028564453,160.41000366210938,223.8800048828125,285.9600524902344,320.8599853515625,217.47000122070312,259.4282531738281,67.89006042480469,75.22537231445312,76.55003356933594,181.73678588867188,300.3399963378906,104.91999816894531,183.41595458984375,24.503694534301758,280.1061706542969,22.799999237060547,753.9920043945312,935.0451049804688,100.59136962890625,73.78855895996094,712.314453125,71.96235656738281,510.8601989746094,113.18911743164062,1274.1700439453125,106.7855224609375,172.99024963378906,59.40999984741211,248.31907653808594,142.21127319335938,151.74642944335938,589.010009765625,146.2589874267578,71.53217315673828,92.70672607421875,215.03573608398438,561.260009765625,280.0519714355469,66.94207000732422,4.917087554931641
2025-07-18,210.9405975341797,282.44000244140625,365.7900085449219,240.89727783203125,300.2305908203125,297.0299987792969,78.69000244140625,189.895751953125,156.99000549316406,226.1300048828125,282.8553771972656,315.57000732421875,215.47999572753906,261.9239196777344,67.64156341552734,75.3448486328125,77.89581298828125,184.58140563964844,302.1700134277344,105.41999816894531,184.89462280273438,24.81060791015625,283.9501647949219,23.100000381469727,751.2570190429688,929.0980224609375,100.46162414550781,74.26525115966797,723.9639282226562,74.6006088256836,509.212890625,114.31840515136719,1209.239990234375,107.90067291259766,172.40028381347656,60.720001220703125,245.02479553222656,142.3800048828125,153.92404174804688,584.760009765625,148.6016082763672,72.0969009399414,93.82559967041016,215.06552124023438,564.3599853515625,282.6145935058594,67.92092895507812,5.036290168762207
2025-07-21,212.23912048339844,282.45001220703125,367.67999267578125,239.5326690673828,299.3451843261719,295.1600036621094,78.70999908447266,192.05955505371094,157.0,229.3000030517578,287.717041015625,316.32000732421875,222.63999938964844,261.8240661621094,67.92981719970703,75.08599853515625,78.78302764892578,185.1204071044922,300.1199951171875,106.94000244140625,189.9301300048828,24.582897186279297,282.7979736328125,23.260000228881836,762.2968139648438,935.7235717773438,101.53948974609375,73.3416519165039,723.4947509765625,73.01165771484375,509.2228698730469,113.15914154052734,1233.27001953125,106.9946060180664,171.37034606933594,60.54999923706055,243.11810302734375,142.66000366210938,158.0704345703125,591.4600219726562,149.1598358154297,72.04737091064453,94.72469329833984,213.03024291992188,560.030029296875,283.35247802734375,68.66007232666016,5.1654253005981445
